timestamp,open,high,low,close,volume,source_1m_count
2026-06-22 05:45:00,64263.89,64273.01,64190.0,64247.74,324.51631,15
2026-06-22 06:00:00,64247.74,64326.0,64150.0,64224.83,71.9967,15
2026-06-22 06:15:00,64224.83,64233.79,64091.93,64124.0,66.23363,15
2026-06-22 06:30:00,64123.99,64156.0,64000.91,64010.29,107.68915,15
2026-06-22 06:45:00,64010.29,64048.0,63946.0,63989.95,170.98122,15
2026-06-22 07:00:00,63989.96,64250.0,63968.23,64212.01,97.52644,15
2026-06-22 07:15:00,64212.0,64300.0,64202.5,64262.56,71.94946,15
2026-06-22 07:30:00,64262.57,64397.57,64246.13,64255.81,98.27547,15
2026-06-22 07:45:00,64255.81,64272.0,64167.78,64211.19,84.65943,15
2026-06-22 08:00:00,64211.2,64313.6,64106.7,64313.6,84.6097,15
2026-06-22 08:15:00,64313.6,64350.58,64188.26,64188.27,97.95492,15
2026-06-22 08:30:00,64188.27,64266.0,64044.0,64262.01,80.95466,15
2026-06-22 08:45:00,64262.01,64290.0,64106.0,64165.99,104.59578,15
2026-06-22 09:00:00,64166.0,64256.2,64148.0,64184.01,51.02301,15
2026-06-22 09:15:00,64184.0,64200.0,64094.0,64116.82,60.70335,15
2026-06-22 09:30:00,64116.82,64186.46,64052.17,64127.89,50.70988,15
2026-06-22 09:45:00,64127.88,64146.0,64094.3,64145.39,37.62685,15
2026-06-22 10:00:00,64145.4,64272.0,64130.0,64214.0,60.11824,15
2026-06-22 10:15:00,64214.01,64239.03,64142.4,64174.21,52.67731,15
2026-06-22 10:30:00,64174.2,64204.0,64065.18,64081.11,62.41193,15
2026-06-22 10:45:00,64081.11,64173.63,64081.11,64139.21,64.87872,15
2026-06-22 11:00:00,64139.21,64399.0,64097.08,64309.46,181.32741,15
2026-06-22 11:15:00,64309.46,64464.46,64226.23,64359.14,327.28442,15
2026-06-22 11:30:00,64359.15,64750.0,64359.14,64618.02,358.14555,15
2026-06-22 11:45:00,64618.01,64768.46,64568.0,64657.22,196.85138999999998,15
2026-06-22 12:00:00,64657.22,64910.65,64579.08,64756.01,376.8926,15
2026-06-22 12:15:00,64756.0,64985.0,64691.8,64945.83,191.03474,15
2026-06-22 12:30:00,64945.83,65176.0,64838.0,65058.65,374.89104,15
2026-06-22 12:45:00,65058.65,65222.45,64987.69,65149.57,213.24151,15
2026-06-22 13:00:00,65149.58,65198.12,65034.76,65146.0,292.10965,15
2026-06-22 13:15:00,65146.0,65156.0,64945.53,64994.0,196.61169,15
2026-06-22 13:30:00,64994.0,65452.01,64976.21,65410.0,447.33799999999997,15
2026-06-22 13:45:00,65410.0,65589.76,65372.0,65578.0,432.58547,15
2026-06-22 14:00:00,65577.99,65622.83,65283.81,65295.46,291.97798,15
2026-06-22 14:15:00,65295.46,65301.98,64970.02,64970.02,312.26524,15
2026-06-22 14:30:00,64970.03,65070.47,64857.87,64908.01,310.67788,15
2026-06-22 14:45:00,64908.01,65045.24,64835.0,64980.39,181.36662,15
2026-06-22 15:00:00,64980.39,65146.0,64916.0,65084.71,133.3729,15
2026-06-22 15:15:00,65084.72,65108.0,64930.81,65045.99,183.49633,15
2026-06-22 15:30:00,65046.0,65125.66,65016.7,65064.19,121.58984,15
2026-06-22 15:45:00,65064.2,65079.85,64757.11,64836.95,154.67091,15
2026-06-22 16:00:00,64836.95,64862.0,64659.24,64730.0,193.63647,15
2026-06-22 16:15:00,64730.01,64790.0,64638.0,64688.7,126.55869,15
2026-06-22 16:30:00,64688.7,64695.04,64547.2,64581.99,152.10647,15
2026-06-22 16:45:00,64581.99,64805.07,64519.0,64719.77,208.13741,15
2026-06-22 17:00:00,64719.77,64769.98,64628.2,64674.66,100.79144,15
2026-06-22 17:15:00,64674.65,64698.0,64529.52,64529.52,113.93538,15
2026-06-22 17:30:00,64529.52,64529.52,64388.16,64426.81,208.52143999999998,15
2026-06-22 17:45:00,64426.82,64648.0,64426.82,64602.0,100.49618,15
2026-06-22 18:00:00,64602.0,64730.15,64602.0,64673.82,95.22329,15
2026-06-22 18:15:00,64673.83,64722.0,64569.88,64596.0,140.1758,15
2026-06-22 18:30:00,64596.0,64619.99,64498.2,64515.52,127.80693,15
2026-06-22 18:45:00,64515.51,64520.0,64311.0,64334.01,185.58107,15
2026-06-22 19:00:00,64334.01,64421.67,64308.0,64416.01,137.40188,15
2026-06-22 19:15:00,64416.0,64430.98,64286.0,64347.76,195.92419999999998,15
2026-06-22 19:30:00,64347.76,64450.0,64346.0,64400.92,85.64887,15
2026-06-22 19:45:00,64400.93,64499.28,64276.0,64472.0,160.95015999999998,15
2026-06-22 20:00:00,64472.51,64659.43,64470.02,64524.0,204.24237,15
2026-06-22 20:15:00,64524.01,64546.0,64356.95,64410.44,88.42223,15
2026-06-22 20:30:00,64410.44,64505.43,64409.1,64484.55,81.67554,15
2026-06-22 20:45:00,64484.54,64484.54,64398.0,64433.8,25.17924,15
2026-06-22 21:00:00,64433.8,64480.0,64346.95,64402.0,46.41854,15
2026-06-22 21:15:00,64402.0,64402.0,64252.0,64296.97,68.17726,15
2026-06-22 21:30:00,64296.98,64336.48,64134.39,64182.85,91.93502,15
2026-06-22 21:45:00,64182.85,64320.58,64176.0,64320.57,56.90338,15
2026-06-22 22:00:00,64320.57,64396.45,64270.09,64310.03,50.81994,15
2026-06-22 22:15:00,64310.03,64310.7,63906.88,64029.99,186.72928000000002,15
2026-06-22 22:30:00,64030.0,64136.0,63804.59,63838.5,170.07909999999998,15
2026-06-22 22:45:00,63838.5,63997.83,63832.0,63971.12,102.44815,15
2026-06-22 23:00:00,63971.13,64034.51,63905.33,63941.23,176.1077,15
2026-06-22 23:15:00,63941.24,64053.33,63877.61,64042.37,179.09097,15
2026-06-22 23:30:00,64042.37,64042.38,63955.3,63986.0,40.58503,15
2026-06-22 23:45:00,63985.99,64053.32,63955.02,64020.01,38.39599,15
2026-06-23 00:00:00,64020.01,64034.67,63894.61,63963.01,219.24178999999998,15
2026-06-23 00:15:00,63963.0,64001.23,63828.93,63855.94,138.62584999999999,15
2026-06-23 00:30:00,63855.94,64119.86,63855.94,64111.0,111.29025,15
2026-06-23 00:45:00,64111.0,64162.02,64052.6,64154.99,210.04249,15
2026-06-23 01:00:00,64154.99,64273.09,64136.01,64217.12,234.34541,15
2026-06-23 01:15:00,64217.13,64265.43,64148.0,64209.73,67.10134,15
2026-06-23 01:30:00,64209.73,64242.4,64004.0,64053.1,101.22353,15
2026-06-23 01:45:00,64053.11,64178.0,63893.33,64156.0,137.51069999999999,15
2026-06-23 02:00:00,64156.0,64183.33,64042.01,64118.51,84.97438,15
2026-06-23 02:15:00,64118.51,64225.35,64118.5,64173.99,42.82962,15
2026-06-23 02:30:00,64174.0,64248.23,64160.4,64205.19,54.86841,15
2026-06-23 02:45:00,64205.19,64275.38,64164.0,64204.01,137.08179,15
2026-06-23 03:00:00,64204.01,64204.01,63968.43,64017.99,109.56879,15
2026-06-23 03:15:00,64017.99,64095.55,64016.0,64095.54,51.40924,15
2026-06-23 03:30:00,64095.55,64095.55,63968.42,63997.99,43.38192,15
2026-06-23 03:45:00,63997.99,64079.99,63996.0,64065.35,32.4029,15
2026-06-23 04:00:00,64065.34,64095.55,64014.68,64050.26,44.94406,15
2026-06-23 04:15:00,64050.27,64052.0,63906.52,63974.95,102.26264,15
2026-06-23 04:30:00,63974.95,63974.96,63810.0,63816.01,107.55346,15
2026-06-23 04:45:00,63816.01,63859.99,63612.62,63623.02,153.36974,15
2026-06-23 05:00:00,63623.03,63728.0,63612.62,63617.91,87.79874,15
2026-06-23 05:15:00,63617.91,63676.92,63400.0,63482.29,311.44704,15
2026-06-23 05:30:00,63482.29,63537.22,63385.0,63445.66,139.48758,15
2026-06-23 05:45:00,63445.65,63453.92,63342.34,63400.0,312.2608,15
2026-06-23 06:00:00,63400.0,63400.0,63111.49,63207.16,363.01583,15
2026-06-23 06:15:00,63207.17,63282.5,62568.9,62768.8,831.9433,15
2026-06-23 06:30:00,62768.81,62991.46,62693.0,62946.03,308.97963,15
2026-06-23 06:45:00,62946.02,63048.0,62915.0,62936.01,116.71816,15
2026-06-23 07:00:00,62936.01,63056.0,62888.0,63036.01,135.33552,15
2026-06-23 07:15:00,63036.0,63095.0,62984.0,62997.36,275.60602,15
2026-06-23 07:30:00,62997.36,63040.28,62872.01,62896.28,329.89402,15
2026-06-23 07:45:00,62896.29,62995.9,62872.0,62886.03,334.12825,15
2026-06-23 08:00:00,62886.04,62945.08,62639.61,62664.0,270.20068000000003,15
2026-06-23 08:15:00,62664.0,62680.22,61938.0,62044.0,1452.56803,15
2026-06-23 08:30:00,62044.01,62501.78,62027.62,62391.44,2310.49805,15
2026-06-23 08:45:00,62391.43,62480.01,62315.92,62385.99,955.63831,15
2026-06-23 09:00:00,62386.0,62473.82,62358.0,62437.5,174.04736,15
2026-06-23 09:15:00,62437.87,62528.13,62437.87,62520.01,137.4109,15
2026-06-23 09:30:00,62520.0,62520.01,62350.44,62372.01,233.31121,15
2026-06-23 09:45:00,62372.01,62422.0,62356.57,62386.0,68.46467,15
2026-06-23 10:00:00,62386.0,62586.0,62385.99,62464.0,103.71297,15
2026-06-23 10:15:00,62464.0,62468.66,62333.24,62372.95,83.65554,15
2026-06-23 10:30:00,62372.95,62388.7,62247.2,62270.64,99.17535000000001,15
2026-06-23 10:45:00,62270.63,62358.47,62253.99,62328.01,100.92767,15
2026-06-23 11:00:00,62328.01,62422.0,62328.0,62394.79,95.96919,15
2026-06-23 11:15:00,62394.79,62587.27,62394.5,62552.11,94.99681,15
2026-06-23 11:30:00,62552.11,62643.99,62547.25,62571.98,130.06919,15
2026-06-23 11:45:00,62571.98,62603.98,62430.7,62507.06,135.76666,15
2026-06-23 12:00:00,62507.05,62558.0,62396.9,62431.99,212.86557,15
2026-06-23 12:15:00,62431.99,62454.0,62342.0,62408.0,197.67779,15
2026-06-23 12:30:00,62407.99,62478.81,62295.21,62335.03,209.04376,15
2026-06-23 12:45:00,62335.03,62335.55,62189.42,62256.6,254.35789,15
2026-06-23 13:00:00,62256.61,62290.07,62069.28,62183.99,277.88525,15
2026-06-23 13:15:00,62183.99,62184.0,62020.42,62050.01,190.72008,15
2026-06-23 13:30:00,62050.01,62451.75,61960.0,62400.0,520.42162,15
2026-06-23 13:45:00,62400.0,62538.72,62272.0,62475.99,305.06692,15
2026-06-23 14:00:00,62476.0,62744.01,62434.01,62732.42,292.76554,15
2026-06-23 14:15:00,62732.42,62855.98,62461.0,62575.99,499.62121,15
2026-06-23 14:30:00,62576.0,62782.0,62461.0,62513.99,264.33268,15
2026-06-23 14:45:00,62514.0,62612.0,62406.25,62493.63,245.55723,15
2026-06-23 15:00:00,62493.63,62507.99,62315.44,62381.99,190.92763000000002,15
2026-06-23 15:15:00,62381.99,62382.0,62198.0,62277.09,214.65239,15
2026-06-23 15:30:00,62277.08,62496.0,62277.08,62300.0,114.05585,15
2026-06-23 15:45:00,62300.01,62487.79,62210.01,62487.79,110.52848,15
2026-06-23 16:00:00,62487.79,62846.0,62428.01,62787.26,407.14785,15
2026-06-23 16:15:00,62787.25,62826.47,62571.2,62586.01,145.8277,15
2026-06-23 16:30:00,62586.01,62655.0,62576.33,62622.01,80.55379,15
2026-06-23 16:45:00,62622.01,62636.0,62491.19,62558.0,94.69803,15
2026-06-23 17:00:00,62558.0,62558.0,62395.21,62435.96,135.41887,15
2026-06-23 17:15:00,62435.97,62666.12,62430.0,62642.43,166.02391,15
2026-06-23 17:30:00,62642.42,62693.48,62503.12,62527.71,113.2801,15
2026-06-23 17:45:00,62527.72,62554.0,62327.95,62358.02,118.55745999999999,15
2026-06-23 18:00:00,62358.03,62445.21,62274.0,62372.0,143.41933,15
2026-06-23 18:15:00,62372.0,62408.0,62323.19,62350.01,92.60882,15
2026-06-23 18:30:00,62350.0,62350.0,62140.4,62148.25,140.55279,15
2026-06-23 18:45:00,62148.24,62266.0,62104.7,62241.99,116.21744,15
2026-06-23 19:00:00,62242.0,62428.0,62230.0,62371.56,220.4167,15
2026-06-23 19:15:00,62371.55,62442.0,62255.17,62442.0,157.11355,15
2026-06-23 19:30:00,62442.0,62480.0,62287.79,62297.54,159.54694,15
2026-06-23 19:45:00,62297.54,62423.75,62263.32,62388.49,170.38013,15
2026-06-23 20:00:00,62388.49,62531.27,62388.48,62438.64,94.61881,15
2026-06-23 20:15:00,62438.65,62515.12,62410.71,62494.31,108.43732,15
2026-06-23 20:30:00,62494.3,62494.3,62456.0,62476.85,85.12239,15
2026-06-23 20:45:00,62476.86,62477.1,62380.25,62470.7,84.84577,15
2026-06-23 21:00:00,62470.7,62612.79,62470.7,62515.17,108.29763,15
2026-06-23 21:15:00,62515.17,62578.38,62475.53,62572.65,84.48822,15
2026-06-23 21:30:00,62572.64,62634.0,62557.24,62624.01,99.16221999999999,15
2026-06-23 21:45:00,62624.0,62658.93,62582.0,62599.77,75.8122,15
2026-06-23 22:00:00,62599.77,62778.0,62588.54,62746.01,151.33043,15
2026-06-23 22:15:00,62746.01,62779.82,62563.02,62614.0,122.18195,15
2026-06-23 22:30:00,62614.01,62628.74,62536.83,62551.38,77.09895,15
2026-06-23 22:45:00,62551.38,62620.0,62526.0,62590.0,80.31435,15
2026-06-23 23:00:00,62590.0,62615.72,62480.39,62522.0,119.4508,15
2026-06-23 23:15:00,62522.01,62688.0,62522.0,62667.47,87.91222,15
2026-06-23 23:30:00,62667.48,62679.71,62594.55,62620.35,54.59354,15
2026-06-23 23:45:00,62620.35,62799.99,62616.0,62734.57,50.02703,15
2026-06-24 00:00:00,62734.57,62927.45,62733.29,62899.0,215.41242,15
2026-06-24 00:15:00,62899.01,62927.06,62820.0,62849.99,215.57365000000001,15
2026-06-24 00:30:00,62850.0,63024.4,62800.39,62958.7,309.38848,15
2026-06-24 00:45:00,62958.69,63022.0,62904.71,63014.0,58.81023,15
2026-06-24 01:00:00,63014.0,63024.42,62856.0,62982.0,301.12714,15
2026-06-24 01:15:00,62982.01,62982.01,62772.15,62910.0,88.51501,15
2026-06-24 01:30:00,62910.0,63119.45,62910.0,62943.99,163.57957,15
2026-06-24 01:45:00,62944.0,63027.11,62925.88,62932.19,45.84755,15
2026-06-24 02:00:00,62932.19,63013.12,62816.0,62877.67,116.5174,15
2026-06-24 02:15:00,62877.67,62877.68,62685.31,62763.58,76.94819,15
2026-06-24 02:30:00,62763.58,62806.61,62606.09,62726.65,163.40812,15
2026-06-24 02:45:00,62726.65,62774.57,62606.21,62630.0,236.6317,15
2026-06-24 03:00:00,62630.01,62682.02,62569.53,62588.55,314.79733,15
2026-06-24 03:15:00,62588.55,62670.0,62461.87,62669.87,197.59905,15
2026-06-24 03:30:00,62669.87,62830.0,62669.86,62797.87,157.44165,15
2026-06-24 03:45:00,62797.87,62827.78,62725.04,62729.78,100.80331,15
2026-06-24 04:00:00,62729.78,62753.91,62635.2,62664.97,178.74113,15
2026-06-24 04:15:00,62664.96,62698.0,62525.49,62588.27,153.72307,15
2026-06-24 04:30:00,62588.28,62744.0,62588.27,62655.14,155.08436,15
2026-06-24 04:45:00,62655.14,62799.62,62655.13,62744.42,162.52068,15
2026-06-24 05:00:00,62744.41,62845.21,62706.0,62788.15,97.37771,15
2026-06-24 05:15:00,62788.15,62886.41,62765.32,62883.65,86.46433999999999,15
2026-06-24 05:30:00,62883.66,63073.44,62861.71,62930.01,147.36285,15
2026-06-24 05:45:00,62930.01,62958.43,62862.0,62890.0,34.8224,15
2026-06-24 06:00:00,62889.99,62896.0,62768.72,62838.0,47.79918,15
2026-06-24 06:15:00,62838.0,62909.98,62782.82,62850.72,63.37773,15
2026-06-24 06:30:00,62850.72,62876.0,62784.0,62784.0,56.97081,15
2026-06-24 06:45:00,62784.0,62795.44,62728.73,62780.0,51.36318,15
2026-06-24 07:00:00,62780.01,62844.0,62692.89,62815.01,251.46523,15
2026-06-24 07:15:00,62815.0,62816.77,62672.86,62673.23,67.07686,15
2026-06-24 07:30:00,62673.23,62729.48,62630.01,62697.99,81.82543,15
2026-06-24 07:45:00,62697.99,62733.23,62610.11,62657.99,189.38840000000002,15
2026-06-24 08:00:00,62658.0,62704.96,62605.28,62657.99,275.3331,15
2026-06-24 08:15:00,62658.0,62716.58,62647.23,62706.02,64.03356,15
2026-06-24 08:30:00,62706.02,62797.87,62672.55,62795.99,74.94961,15
2026-06-24 08:45:00,62796.0,62807.46,62748.0,62800.0,60.99134,15
2026-06-24 09:00:00,62800.0,62800.01,62680.17,62771.57,184.56978,15
2026-06-24 09:15:00,62771.57,62776.0,62678.37,62678.37,208.47025,15
2026-06-24 09:30:00,62678.38,62700.0,62640.0,62662.0,60.53116,15
2026-06-24 09:45:00,62662.01,62717.96,62637.08,62681.7,40.14524,15
2026-06-24 10:00:00,62681.7,62681.7,62562.02,62612.61,139.4557,15
2026-06-24 10:15:00,62612.62,62636.0,62480.93,62546.53,155.77284,15
2026-06-24 10:30:00,62546.54,62633.92,62520.0,62604.0,108.4414,15
2026-06-24 10:45:00,62604.01,62604.01,62412.05,62445.99,127.04892,15
2026-06-24 11:00:00,62445.99,62478.0,62318.88,62382.0,150.55508,15
2026-06-24 11:15:00,62382.01,62422.0,62320.03,62382.48,120.53958,15
2026-06-24 11:30:00,62382.48,62750.76,62382.48,62743.2,140.68398,15
2026-06-24 11:45:00,62743.21,63239.06,62720.0,62921.19,403.40817,15
2026-06-24 12:00:00,62921.19,62973.2,62811.34,62843.44,148.46465,15
2026-06-24 12:15:00,62843.44,62903.64,62754.21,62826.01,72.24823,15
2026-06-24 12:30:00,62826.01,62906.0,62768.0,62850.01,59.64183,15
2026-06-24 12:45:00,62850.01,62857.99,62585.2,62618.31,236.89874999999998,15
2026-06-24 13:00:00,62618.31,62628.75,61990.0,62045.87,522.22294,15
2026-06-24 13:15:00,62045.86,62230.0,61696.0,61855.71,616.25646,15
2026-06-24 13:30:00,61855.7,62152.0,61411.25,61501.44,812.9632300000001,15
2026-06-24 13:45:00,61500.7,61647.99,61255.74,61338.01,823.79752,15
2026-06-24 14:00:00,61338.0,61456.0,61114.01,61232.27,757.71827,15
2026-06-24 14:15:00,61232.28,61314.2,60888.0,61231.99,1169.1626899999999,15
2026-06-24 14:30:00,61231.99,61382.0,61067.16,61160.96,433.74362,15
2026-06-24 14:45:00,61160.96,61254.0,60954.0,61113.1,478.77648,15
2026-06-24 15:00:00,61113.1,61120.0,60837.3,60896.01,423.20994,15
2026-06-24 15:15:00,60896.01,61150.13,60817.5,60873.99,280.92007,15
2026-06-24 15:30:00,60874.0,60883.37,60526.11,60576.58,613.5621,15
2026-06-24 15:45:00,60576.58,60590.93,60249.82,60250.0,1920.29944,15
2026-06-24 16:00:00,60250.0,60556.0,60219.51,60524.49,1148.35875,15
2026-06-24 16:15:00,60524.5,60678.1,60425.0,60550.0,344.46387,15
2026-06-24 16:30:00,60550.01,60564.88,60170.0,60262.0,424.93523,15
2026-06-24 16:45:00,60262.0,60262.0,59622.0,59850.0,2356.63952,15
2026-06-24 17:00:00,59850.0,60057.18,59720.0,59839.72,703.55118,15
2026-06-24 17:15:00,59839.71,59877.02,59339.0,59686.01,1344.7669,15
2026-06-24 17:30:00,59686.01,59754.0,59293.96,59332.43,805.11901,15
2026-06-24 17:45:00,59332.43,59500.0,59102.7,59404.0,936.74351,15
2026-06-24 18:00:00,59404.0,59626.26,59310.85,59601.99,506.23242,15
2026-06-24 18:15:00,59602.0,59930.0,59579.32,59718.0,501.61643,15
2026-06-24 18:30:00,59718.0,59758.06,59494.0,59563.14,324.38676,15
2026-06-24 18:45:00,59563.13,59653.4,59418.0,59599.99,251.28167,15
2026-06-24 19:00:00,59600.0,59740.76,59530.0,59686.87,454.78706999999997,15
2026-06-24 19:15:00,59686.86,59851.54,59598.01,59829.99,272.58281,15
2026-06-24 19:30:00,59829.99,59911.16,59736.0,59787.32,197.45418,15
2026-06-24 19:45:00,59787.32,60000.0,59748.43,59958.3,270.70309000000003,15
2026-06-24 20:00:00,59958.3,60832.71,59854.0,60684.01,888.4485999999999,15
2026-06-24 20:15:00,60684.0,60830.94,60594.0,60773.99,311.98704,15
2026-06-24 20:30:00,60774.0,60921.96,60684.73,60884.02,211.47532,15
2026-06-24 20:45:00,60884.01,61208.48,60870.0,60956.0,409.48191,15
2026-06-24 21:00:00,60956.0,61028.69,60665.75,60728.0,467.76282000000003,15
2026-06-24 21:15:00,60728.0,60902.0,60692.0,60853.99,102.96452000000001,15
2026-06-24 21:30:00,60854.0,61138.96,60800.0,61088.01,120.63586,15
2026-06-24 21:45:00,61088.0,61144.63,61008.01,61110.0,109.64562,15
2026-06-24 22:00:00,61109.99,61276.0,60999.1,61000.0,204.501,15
2026-06-24 22:15:00,61000.0,61011.65,60882.35,60886.0,125.04344,15
2026-06-24 22:30:00,60886.0,60952.17,60802.66,60923.99,122.43628,15
2026-06-24 22:45:00,60924.0,60924.0,60820.0,60873.99,71.6757,15
2026-06-24 23:00:00,60874.0,60959.52,60830.01,60888.0,121.89292,15
2026-06-24 23:15:00,60888.0,61032.0,60842.0,60988.0,115.02072,15
2026-06-24 23:30:00,60987.99,61066.0,60956.0,61028.7,74.9466,15
2026-06-24 23:45:00,61028.71,61112.0,60944.0,61077.99,104.16459,15
2026-06-25 00:00:00,61078.0,61163.16,61034.03,61097.95,122.22789,15
2026-06-25 00:15:00,61097.95,61107.24,60920.94,60920.95,93.64732000000001,15
2026-06-25 00:30:00,60920.95,60987.88,60842.0,60842.01,141.42363,15
2026-06-25 00:45:00,60842.0,60920.0,60726.77,60832.0,409.32261,15
2026-06-25 01:00:00,60832.0,60881.86,60732.2,60773.08,191.76298,15
2026-06-25 01:15:00,60773.08,60935.99,60720.23,60862.01,77.15714,15
2026-06-25 01:30:00,60862.01,60907.6,60810.97,60826.83,63.57556,15
2026-06-25 01:45:00,60826.83,60988.0,60800.0,60928.0,283.34808,15
2026-06-25 02:00:00,60928.0,60966.0,60724.0,60782.0,165.95495,15
2026-06-25 02:15:00,60782.0,60943.55,60746.62,60936.0,75.37743999999999,15
2026-06-25 02:30:00,60936.0,60939.26,60757.82,60766.32,118.5306,15
2026-06-25 02:45:00,60766.32,60824.49,60700.01,60799.08,220.16813,15
2026-06-25 03:00:00,60799.08,60872.0,60724.0,60760.8,146.28481,15
2026-06-25 03:15:00,60760.81,60841.3,60684.94,60798.07,122.09386,15
2026-06-25 03:30:00,60798.06,60847.91,60746.01,60747.38,140.74097,15
2026-06-25 03:45:00,60747.38,60910.63,60747.37,60883.65,70.35069,15
2026-06-25 04:00:00,60883.66,60906.0,60820.0,60820.01,85.93102999999999,15
2026-06-25 04:15:00,60820.01,60920.0,60792.0,60901.2,80.85325,15
2026-06-25 04:30:00,60901.2,60973.88,60808.33,60973.67,91.72409999999999,15
2026-06-25 04:45:00,60973.66,61410.0,60973.66,61357.63,277.53089,15
2026-06-25 05:00:00,61357.63,61747.0,61280.0,61647.6,600.2134500000001,15
2026-06-25 05:15:00,61647.6,61807.04,61483.82,61614.0,301.04601,15
2026-06-25 05:30:00,61613.99,61658.98,61530.0,61536.01,193.17911,15
2026-06-25 05:45:00,61536.01,61683.77,61522.0,61600.01,128.96733,15
2026-06-25 06:00:00,61600.02,61771.23,61600.01,61715.82,138.00744,15
2026-06-25 06:15:00,61715.82,61800.33,61646.0,61676.3,95.31,15
2026-06-25 06:30:00,61676.29,61764.59,61660.11,61764.59,150.3579,15
2026-06-25 06:45:00,61764.58,61869.02,61720.0,61732.06,155.61236,15
2026-06-25 07:00:00,61732.06,61832.0,61670.0,61758.0,309.6431,15
2026-06-25 07:15:00,61758.0,61892.13,61756.76,61807.88,288.00115,15
2026-06-25 07:30:00,61807.88,61962.4,61807.88,61916.25,209.82356000000001,15
2026-06-25 07:45:00,61916.25,61944.54,61807.87,61911.04,130.24558,15
2026-06-25 08:00:00,61911.03,61920.0,61760.0,61799.5,91.36631,15
2026-06-25 08:15:00,61799.5,61799.51,61710.5,61779.61,65.54223,15
2026-06-25 08:30:00,61779.61,61779.61,61714.0,61757.19,84.47196,15
2026-06-25 08:45:00,61757.18,61804.45,61684.87,61712.35,96.05728,15
2026-06-25 09:00:00,61712.36,61792.0,61680.92,61740.82,85.13651,15
2026-06-25 09:15:00,61740.82,61766.34,61614.32,61696.01,101.0307,15
2026-06-25 09:30:00,61696.0,61772.87,61688.73,61753.01,72.97559,15
2026-06-25 09:45:00,61753.01,61780.46,61706.0,61739.29,68.34292,15
2026-06-25 10:00:00,61739.29,61751.07,61658.0,61688.01,45.00096,15
2026-06-25 10:15:00,61688.01,61751.07,61572.24,61574.89,142.13829,15
2026-06-25 10:30:00,61574.89,61593.01,61388.96,61393.82,272.32919000000004,15
2026-06-25 10:45:00,61393.82,61400.0,61257.79,61269.94,226.80051,15
2026-06-25 11:00:00,61269.95,61362.0,61066.0,61358.01,193.02159,15
2026-06-25 11:15:00,61358.01,61422.52,61242.0,61242.0,153.49706,15
2026-06-25 11:30:00,61242.01,61390.0,61242.01,61318.0,120.96941,15
2026-06-25 11:45:00,61318.0,61318.0,61152.36,61282.01,138.46797,15
2026-06-25 12:00:00,61282.0,61372.0,61147.51,61221.6,115.57928,15
2026-06-25 12:15:00,61221.59,61269.27,61080.0,61098.29,151.86655,15
2026-06-25 12:30:00,61098.29,61761.35,61098.29,61382.34,639.77599,15
